latitude,longitude,ndvi,iron_oxide_index,clay_index,B02,B04,B08,B11,B12,rock_type,fault_distance_km,shear_zone_proximity_km,elevation_m,slope_deg,rainfall_mm,soil_moisture,vegetation_masked,rock_type_encoded,mn_probability,confidence,prospectivity_class
21.117067016427605,78.91025111062105,0.5908045335179158,0.8286671435335939,0.645916526405514,0.2854477871998655,0.1330866391727974,0.4103136276429379,0.213204282760949,0.090658493659171,Gondwana_sediment,1.807718726152008,14.966044378104533,490.0699456362004,17.001590243951057,1061.9530859363747,0.3324169903567414,False,2,0.3899999999999999,High,Low
21.14299168205284,79.78597243862782,0.721449157109572,0.822888068293502,0.9859719439503436,0.6150511655285649,0.940746723077666,0.9202859446364178,0.6150933658744016,0.2972585469036878,Mn_bearing_schist,3.232267161950463,3.090760073859067,599.535104501894,25.0,980.3279574649304,0.3314937092756507,True,5,0.6766666666666665,Low (Veg),Medium
21.76151063171747,79.75452379953119,0.941278928906798,0.1888701867628544,0.0490535725877938,0.9791121697448024,0.7504943844950965,0.880062698198154,0.4475464814142238,0.6501105997281013,Mn_bearing_schist,23.54512897773583,17.296608614064507,455.85698742933977,19.88324502561797,1091.5318315424377,0.3860266700381573,True,5,0.0023333333333333327,Low (Veg),Low
21.61821806331626,79.75312216050749,0.8816353491754106,0.7011411313835769,0.8865306707051678,0.5955026005728078,0.001243438866102,0.4833506633888832,0.1586551699630939,0.1367308259156084,Mn_bearing_schist,5.94713776731088,19.190136205964254,365.8715791373595,12.444530604274822,872.7041117044153,0.244140006445773,True,5,0.6780666666666667,Low (Veg),Medium
21.10112267612279,79.82592903321397,0.5151922261382137,0.2906429693065311,0.5622825027675228,0.7247094874643776,0.7656132840221652,0.3592637747255975,0.5318571093571643,0.6775982107884423,Laterite,0.8650552823697166,11.33999303500149,549.7602877425128,19.868331538244963,991.079393479347,0.3128556929907938,False,4,0.9306666666666668,High,High
21.084106806115,79.94999549328482,0.7746526197930176,0.2974926699926682,0.2520986595622999,0.4453196182237519,0.7397949926578588,0.3255179816312652,0.2815190924664172,0.0590267108204229,Mn_bearing_schist,27.322820572408947,13.645416935951962,421.6716985690513,15.43160493533501,980.66041988393,0.3113232009933542,True,5,0.0007,Low (Veg),Low
21.70096913145912,80.16848129945731,0.562144753827585,0.2963480768805807,0.954889710009258,0.0603658435150573,0.0097309601555229,0.2675636230815074,0.0962441241575715,0.3349315529596277,Mn_bearing_schist,26.724161211037025,17.196669616924815,499.776338715976,22.31754359068614,1103.6399689041086,0.3946965597473416,False,5,0.01633333333333333,High,Low
21.072763006364195,79.25869522421796,0.5527038900455401,0.7255682475599482,0.4833543030588989,0.7975993494897885,0.3696042976137645,0.5445478537124773,0.4669582985454108,0.8467111223325191,Gondwana_sediment,6.554514816944756,7.49621262833001,435.111596727402,14.133018370666608,797.9506829475451,0.2785631088384608,False,2,0.4656666666666667,High,Medium
21.821860059290355,80.2025839973061,0.1147419583381919,0.229826041792536,0.3316902516733856,0.0349988412639856,0.6067476903255307,0.8049786047345435,0.5901085520935618,0.7742912903811602,Mn_bearing_schist,23.40618774218864,19.85663589764797,215.3164369951797,10.631065910421198,894.18702820727,0.3334233579015165,False,5,0.017666666666666667,High,Low
21.706242227156498,79.64703465984788,0.126137658016152,0.0009058352460902,0.1814976282708411,0.7006578288878541,0.4527506518580358,0.3107566082035577,0.0469064103811505,0.6447607152270879,Mn_bearing_schist,1.439389836349653,13.610027386137952,285.257995282139,12.669861300002918,1174.7250808630515,0.2691849513448847,False,5,0.04366666666666667,High,Low
21.0813487806419,78.93099907452836,0.5295336150224574,0.7152368534826331,0.244452210256662,0.0229215731496369,0.7779861187205073,0.1900940896880815,0.4020927494109968,0.8704584166251012,Gondwana_sediment,8.551740114697893,8.479973967159642,231.50542959469985,9.131055665381998,756.9433876155038,0.1938694657810585,False,2,0.5486666666666667,High,Medium
21.084837714085197,78.89953657971476,0.2688615449790066,0.1711847438351252,0.8328490415914426,0.8623052365766706,0.425458332634434,0.4754838061832868,0.2576619198366853,0.7092695441722005,Gondwana_sediment,18.710007247698744,13.546759500032543,242.6751049532892,7.150203381586224,1081.4423971687502,0.3760235608618213,False,2,0.022000000000000006,High,Low
21.986639578501176,79.3682051417833,0.0210369024604686,0.1044823953078346,0.6144100093171658,0.1576360358329805,0.153862969453837,0.0690344167976665,0.0306505907072324,0.519375105210803,Mn_bearing_schist,22.895369884751563,10.433600650268728,206.1621974352288,6.997156470018764,929.9672836972858,0.3080252769540769,False,5,0.053000000000000026,High,Low
21.37427079575612,80.1343248610895,0.7228392039002123,0.2375161205940601,0.913245619488316,0.5142714954425511,0.9764156242738286,0.7012790061297068,0.1256625496115058,0.9797175003857866,Mn_bearing_schist,0.3119756636456872,2.232831430767304,368.4659916056612,16.916557754257152,1025.47026036461,0.3013888008232565,True,5,0.6587000000000001,Low (Veg),Medium
21.37064214706689,80.00305758905955,0.0324865966901649,0.379900522322704,0.2319684521577858,0.5971507044831473,0.2420399927760466,0.5183582663019336,0.1390341588183775,0.6948560797893195,Mn_bearing_schist,9.786258398212322,15.917306095386367,271.46065270166605,13.824310932922808,1141.3782403859354,0.3187109779477799,False,5,0.08300000000000003,High,Low
21.812799567257503,80.14064543994309,0.5952768411040545,0.4759063274732007,0.1211385738489014,0.4575454073734121,0.7176923105413323,0.4963748079728541,0.1828742481179711,0.6013671768130031,Mn_bearing_schist,6.43036680191022,11.287511605058642,542.2786081975887,20.532216372950337,1029.320687107883,0.3482304333638114,False,5,0.08633333333333333,High,Low
21.94724857738386,79.67935739595073,0.5391937941273144,0.0445700407126308,0.00608753097559,0.3407634893488872,0.1431563116640719,0.3004453795500225,0.8033775714379212,0.4088705609535646,Mn_bearing_schist,29.96341217246171,15.916911157477774,500.01501501626416,23.117685979578564,1143.4533376761017,0.2440571477308743,False,5,0.003333333333333333,High,Low
21.986001063822872,79.54833829652434,0.9688146905778044,0.9705733326273605,0.5078620376159938,0.4678142961809717,0.3290126137839326,0.9046734375317368,0.4394918664781392,0.9024124985790504,Mn_bearing_schist,20.12946697155705,3.098238807349316,429.2707979261984,19.258033712341188,950.7650819213198,0.3248390838420327,True,5,0.6514666666666669,Low (Veg),Medium
21.753378185258946,79.05066929540068,0.4842131393476416,0.7160630534195581,0.998306930381988,0.3114157538811587,0.4420276084304237,0.0904862918495527,0.1470859922703868,0.2957090956049928,Mn_bearing_schist,12.170143586392314,10.767143136015513,395.6085381401582,16.47001469364369,963.9823744157092,0.2937291256267535,False,5,0.9759999999999998,High,High
21.37625958553092,79.35792768113583,0.0636014363777973,0.3231940653243361,0.694965268818639,0.4381223470808632,0.1922320045270639,0.8698240088870314,0.1002969669278892,0.0092195942109026,Laterite,2.2695780594205504,15.332485444258255,302.3474562303903,11.12210041698546,1078.6842248847724,0.2991632915858185,False,4,0.4993333333333333,High,Medium
21.08350071669867,79.53783292249558,0.5516879678064617,0.3186972572853973,0.308394591965146,0.3589129909980306,0.4499595763686095,0.3767052024159226,0.297940458729039,0.1967405224323599,Laterite,17.960107725208914,19.76609135181597,389.98058634999416,15.086411055356445,956.0569539717668,0.3119391312866872,False,4,0.003,High,Low
21.777146915927435,78.95062073045534,0.8410961706161014,0.4485425493684594,0.8768585830261717,0.5662048235071453,0.15716282299175,0.8806235159750223,0.7980155187044523,0.1095174919423591,Mn_bearing_schist,19.25104412808193,17.687945527705175,456.4917103457643,22.66633316338211,1059.7346381038003,0.2986179373168842,True,5,0.015400000000000006,Low (Veg),Low
21.558404249735805,79.17504031960905,0.99684928428144,0.626244822763033,0.7817222659879597,0.2379241622449834,0.5590065389858901,0.7287614583323836,0.3644598479396435,0.318993774173072,Mn_bearing_schist,24.492177825094053,17.286992541212786,512.8915440771102,21.72736463163904,1118.3804216577682,0.3369650632336239,True,5,0.6603333333333333,Low (Veg),Medium
21.42422200924697,79.81698299990836,0.4303431736890725,0.1463730665889677,0.0154151660765392,0.9886565549140124,0.663713252520194,0.1041707266620383,0.159897360293938,0.825878677458455,Mn_bearing_schist,8.657305587580906,4.9492027629279605,232.67282650383737,12.354437788348374,1086.8336894287388,0.3237378167841037,False,5,0.02933333333333334,High,Low
21.906354385094737,80.05062729420662,0.3202987424967425,0.1889298137649523,0.8168604805410224,0.5008699533821656,0.0624342840280107,0.8315362865093536,0.4041161815461599,0.6515296853650074,Mn_bearing_schist,29.442842414402893,16.759692034180947,483.38587549822,20.62419411233545,842.1088434553418,0.2898591492357757,False,5,0.02366666666666667,High,Low
21.111197482306157,80.49719076936802,0.9066532969519988,0.8594345828335509,0.300526757238496,0.1941620774145096,0.8711321210821681,0.6821768336995051,0.5553115572870575,0.1689805892337125,Mn_bearing_schist,13.183972179418484,3.385625550859261,497.09195070451415,19.80676876150522,965.861922295048,0.2977176677476775,True,5,0.02520000000000001,Low (Veg),Low
21.49262510429086,80.38629266328405,0.1912421290761213,0.2562549238890725,0.1496734645836011,0.4770667495672724,0.1851408850420355,0.0323019129153484,0.0295841836380138,0.7888217210923385,Mn_bearing_schist,8.87831263978481,3.962153290968671,423.58888036994256,18.817717042951216,1028.183248405482,0.2129989919659808,False,5,0.04333333333333334,High,Low
21.011353644767414,79.89236083920983,0.6154289150329266,0.3801949979751775,0.2263308397370745,0.8664151295248242,0.2253624253203238,0.1337026821096699,0.6276418014401731,0.5042198660994027,Laterite,10.453480020043736,2.2023348748694405,285.7276782812805,16.22099007254647,975.6106460370607,0.223078503685957,False,4,0.003666666666666666,High,Low
21.468660641994127,79.51612169059992,0.4057144241809477,0.871271850950117,0.468579804375139,0.0218067931243955,0.661349840083063,0.6356280558356951,0.3951007530147893,0.5127146241182969,Mn_bearing_schist,15.587581589013714,17.15193061427574,415.6738350004701,16.031509804047392,1007.9366013391532,0.2481726702417996,False,5,0.049000000000000016,High,Low
21.05630327568184,79.881501520004,0.0410823649555552,0.6631478293998225,0.424867927068011,0.6795541191072888,0.468751060434414,0.6626005028802849,0.0097258751311943,0.3621121809808733,Laterite,28.10104693521382,2.1650899290263736,401.08195272612414,18.53948583714988,1029.507074426926,0.3316793556670068,False,4,0.04233333333333334,High,Low
21.11881791626807,80.1356077507364,0.3472884743056977,0.3417118793416883,0.2888872993742267,0.547967796793928,0.4993955991710657,0.746651432837595,0.6738893989463809,0.8646163648220234,Mn_bearing_schist,22.054763937582017,2.7622295949002007,390.2840385547185,16.642852904355188,947.3431879282432,0.3120455774546106,False,5,0.0006666666666666666,High,Low
21.117526246777103,79.00117152456976,0.2652285225026746,0.6836995457246208,0.1722183222070327,0.1695579943701355,0.1281549845631326,0.7202454007749819,0.7123876355626482,0.3183273038557926,Gondwana_sediment,17.31328948391347,4.917743001647716,384.2559661868736,13.111629225041774,980.6561119544136,0.3777146928240343,False,2,0.011000000000000003,High,Low
21.649210302116064,79.49683831248369,0.6860911539434869,0.0196832153814137,0.7622307896421693,0.8174764393049206,0.8057358218764082,0.6595199546699549,0.6288397885586828,0.0941397606696886,Mn_bearing_schist,4.884311639395854,11.45324818241282,244.3302265166079,7.23667841917883,881.8965271993145,0.2138474376114162,False,5,0.9229999999999999,High,High
21.746044879265423,80.22766388558055,0.948790497691918,0.7356426600113652,0.9901097837349172,0.3688846223740056,0.61705424610421,0.7662389017464225,0.3419302175984222,0.3027289939719451,Mn_bearing_schist,4.48059932672615,17.603603706008062,273.1569939429459,10.477573920412322,952.215821309268,0.3511273948871711,True,5,0.6712999999999999,Low (Veg),Medium
21.58336876509716,79.45251601828618,0.2680471873786377,0.4870160405162395,0.7777915804196904,0.2938020288155074,0.135382043309456,0.5750857058923728,0.5296048540659611,0.7153535462678857,Mn_bearing_schist,15.06590741440692,8.364563105111362,238.93283538053691,10.65051197580421,847.3321397234184,0.1573057086681865,False,5,0.07233333333333333,High,Low
21.96217254847454,79.77218286108622,0.8114659391516817,0.8131821472844613,0.2959369676715412,0.828125191856901,0.373999367025596,0.2607913855244549,0.3871577061334353,0.6575818868033289,Mn_bearing_schist,21.861261138049475,10.925718983835704,296.9911310671938,14.1313764005101,1011.6496695692692,0.3043827987453368,True,5,0.009333333333333336,Low (Veg),Low
21.374870579523705,79.79920791346574,0.0553598169384095,0.9546376520064684,0.2448089614121333,0.6385250461916646,0.8104099327350301,0.9123766137307182,0.7006217301596944,0.1880171535535778,Mn_bearing_schist,22.530365182653306,3.32978799914506,305.3907130922692,9.582786937548748,980.677779564145,0.3064635038714782,False,5,0.05800000000000002,High,Low
21.285712086281865,79.11360963032719,0.5381210100398132,0.9257885494945683,0.2176658760659382,0.8982590836748244,0.5683550459866207,0.0182140309319779,0.5835801862336887,0.111784299104942,Laterite,6.777431516287752,5.3189171179558326,298.0303445972182,13.723326065198364,908.4204787951372,0.2846056564670126,False,4,0.965,High,High
21.86859912818946,79.41580025080889,0.0705500637098945,0.9092650434553408,0.1366950744890362,0.6298837036711994,0.1086487791329304,0.3665617198714902,0.0817991138274497,0.6608657584017463,Mn_bearing_schist,3.002985385417598,2.6785152497154985,284.37162727424135,11.61205729203298,1178.5259808828846,0.338078018377013,False,5,0.9526666666666668,High,High
21.22359583851945,79.36866919086128,0.9340329911306392,0.5121699559338871,0.5513305496923012,0.7408176579321153,0.3727770457892867,0.7288702930971633,0.6430935582189974,0.6763768356549122,Laterite,11.533829677613683,8.198376897341795,494.1688181939156,20.59699498781158,975.458851695316,0.2985324351016172,True,4,0.6649999999999999,Low (Veg),Medium
21.96322253944061,78.8445344045045,0.7663512805573902,0.360142114138938,0.6054003719533442,0.8364458962596129,0.2426943984557346,0.4271560411496743,0.6872384143378015,0.3661496372105707,Mn_bearing_schist,27.54517629732223,11.806713173563848,527.4261598392472,23.15331368536766,1028.655294407962,0.2468356097906236,True,5,0.01656666666666667,Low (Veg),Low
21.01215447468981,78.8411259986153,0.6579499112045923,0.4650353247306727,0.7055026606631373,0.0547396359099369,0.5174655536537264,0.0248344074800143,0.3707021806146994,0.8428013835290797,Deccan_basalt,16.361017580081466,5.680390600669083,330.843686629028,17.27736424977748,936.1366835154538,0.3240990793944572,False,0,0.01966666666666667,High,Low
21.96987882670764,80.21388497424881,0.8238963816246643,0.6898960033133608,0.680213370933668,0.7760489588693803,0.8433611288719896,0.0659809031162131,0.8757857809597044,0.9782052037999168,Mn_bearing_schist,9.60299300495323,16.919917111495852,322.05155667377954,14.026098462219675,958.56519792627,0.300059081050553,True,5,0.6813333333333332,Low (Veg),Medium
21.04315991195057,79.26422037695377,0.6475197955701631,0.8839977768711867,0.2923333112833824,0.6137064818495768,0.4362671348044198,0.6486373691382886,0.8430143548449627,0.2056452234493954,Gondwana_sediment,9.70913005017365,19.624767020132687,537.6129399010032,19.68706519712372,1032.4413470848535,0.3278440747995494,False,2,0.4496666666666666,High,Medium
21.89114311369807,79.68073390260598,0.9689443971742911,0.2069863030001195,0.3303110053968465,0.0695077965151932,0.4333420303683231,0.9648645994052996,0.1751665238997378,0.5770687157060284,Mn_bearing_schist,3.962611356665549,2.40309704629162,449.5695606663164,18.357880001904736,966.7748950193112,0.2760816454280893,True,5,0.057633333333333335,Low (Veg),Low
21.5277011090863,79.3078334751009,0.7139579478647715,0.918193158461703,0.6815145354423379,0.5085779218687151,0.905350902327037,0.5518636358344989,0.9042663084858684,0.0053463290039391,Mn_bearing_schist,14.19671208318474,0.3572011203064829,317.375329915623,14.928240126110587,1000.3303356888268,0.2837001194692063,True,5,0.6685,Low (Veg),Medium
21.9929647961193,80.39915471669607,0.9246586095822468,0.8151802319698891,0.3494476407836283,0.0824580779839538,0.5761854125072724,0.5067578180237691,0.4408723714950775,0.7130543960262874,Mn_bearing_schist,23.740880355445157,15.795538147895677,485.4449170346329,21.9969583369428,1080.6824615353464,0.3504412831688673,True,5,0.028933333333333346,Low (Veg),Low
21.0737965647354,79.24080449007181,0.517131892010638,0.9788560151782346,0.212623189619313,0.7359472017232224,0.5661910873974069,0.3183252130562672,0.7237496526342934,0.4142821135633178,Gondwana_sediment,29.05676074582024,3.8128535560668975,337.83712409326694,15.408195585400067,948.1973820481148,0.3639579071123048,False,2,0.035,High,Low
21.55385428440132,79.53041658165618,0.1170644129818626,0.8802517732816871,0.3743361536967395,0.546501713897883,0.2619098918753894,0.2566906738660631,0.814097006967236,0.1932692269031648,Mn_bearing_schist,15.047849998739265,7.06293185321718,434.6222457368692,17.08919792835808,866.7838816762113,0.1903536099729019,False,5,0.03333333333333335,High,Low
21.9693025356191,80.28364142582382,0.5281777214230171,0.2799373296919066,0.2720841575779776,0.9535735374122972,0.6077227478371263,0.0209849817562847,0.5051124210696899,0.7522219217643762,Mn_bearing_schist,5.016447475280653,7.884624365516206,597.0536119951206,22.14158323789544,847.3735710321587,0.182008562569953,False,5,0.06533333333333337,High,Low
21.52309784417015,80.23128706354608,0.1268728280630933,0.1059559113440476,0.0883127212185778,0.1831353715717698,0.5759104674173964,0.2729548676404711,0.3991019393708157,0.8106487975560807,Mn_bearing_schist,20.488511994085936,18.33198777801889,320.6377500864133,14.538921765248412,1143.8439036386862,0.3564634367110521,False,5,0.0013333333333333333,High,Low
21.629398638135264,79.11637241033867,0.592493479176405,0.1122410719915886,0.8301389022766535,0.6060334525203784,0.3968514703418639,0.4491104408652524,0.9154513686150983,0.1111665011759373,Mn_bearing_schist,22.70374028235886,13.17676431532324,572.2104002833332,21.413626292609685,1093.1146700575569,0.3113243966995512,False,5,0.015000000000000003,High,Low
21.69574868898462,80.16449362665271,0.4824930605276629,0.2912233185782761,0.8531113891570363,0.2115821345704913,0.9906955658991804,0.1979497830489501,0.2308535529354232,0.0409957618380339,Mn_bearing_schist,2.150992482693066,0.8121898060578148,328.2609657138793,15.06356227092867,1065.579966718774,0.3258792785992568,False,5,0.9683333333333332,High,High
21.45454106476777,79.57891770745442,0.6225753978327817,0.6141837239845392,0.2197503001668794,0.6140649847273983,0.8818909649480867,0.0873479884814292,0.2569700777191445,0.3340784416691172,Mn_bearing_schist,25.504173888936865,0.296204814283092,416.1146817499293,18.724690456969658,956.3947194127988,0.2857289500938726,False,5,0.03266666666666667,High,Low
21.627558080084064,79.6210470825451,0.0100469810548315,0.8043203260971725,0.0647721995252017,0.7226497023608565,0.7495862900768155,0.7177278672546026,0.3616203140134371,0.6259904657610356,Mn_bearing_schist,24.87967169987572,3.991361950605603,383.993515839616,15.064343953188606,866.6919989012166,0.2911080680630497,False,5,0.03800000000000001,High,Low
21.5843143119231,79.0269159531071,0.1948404916553641,0.8992503069815647,0.7388274373511795,0.7223043293295386,0.5373455884130005,0.8946202690680671,0.8594657779705656,0.7934195271886331,Laterite,14.17623162117354,6.363438817454227,513.2638249375744,21.161066125763963,971.7698386503852,0.2772227800841183,False,4,0.6809999999999997,High,Medium
21.901158010490988,78.93702257338711,0.4913304319121309,0.6237533843692328,0.2115286258634137,0.8150739906826099,0.4620598018946302,0.9367720696870856,0.938788264213076,0.5460624966304577,Mn_bearing_schist,16.81267555847605,9.69047668173198,224.43707979279796,9.748900725605688,990.6645628713954,0.2367887793664552,False,5,0.032000000000000015,High,Low
21.045446380341456,80.0374968218554,0.9505035615891348,0.0056313127480537,0.3934354894368602,0.8535502279583167,0.1848973952231993,0.6179987284969893,0.2200677147548618,0.5807487763069806,Mn_bearing_schist,21.40224191132757,16.75678824617711,450.84892162746553,17.555742387835508,886.8448333252721,0.226560751942983,True,5,0.003033333333333333,Low (Veg),Low
21.28096318959223,79.643983959004,0.3836090403551584,0.1863167765185335,0.0641352522373832,0.077271726267177,0.3057374740146237,0.0527745825992818,0.8638701476312454,0.7998582217528911,Mn_bearing_schist,20.30244375188578,6.296355120695189,504.2667777395292,18.247755670926946,853.034368695138,0.2478877278638166,False,5,0.001,High,Low
21.95041148407656,79.54264619444581,0.4243720260536346,0.0997262038533679,0.2262695847584351,0.343267157072404,0.7739607998232102,0.7408626299617734,0.2582029594685693,0.5288433742187594,Mn_bearing_schist,0.496079345796272,7.530744385433106,388.8579405528477,16.123975635608183,826.9687393596067,0.1853420983643121,False,5,0.04166666666666667,High,Low
21.89026378389092,80.04016398870907,0.7146960890066222,0.36332447556901,0.7929022783296358,0.6871225203598057,0.4537489539375514,0.1100953052618863,0.970641246749888,0.6111544902263005,Mn_bearing_schist,3.673059115454573,6.586758600193152,242.11704261512216,10.218275329923111,1065.7393187543844,0.3178791002887661,True,5,0.6748000000000001,Low (Veg),Medium
21.455656752785718,80.10137192828489,0.603792757286118,0.5013509936337459,0.8043964469152018,0.4985862873912121,0.8822695165695014,0.6697481176878239,0.5974078919815823,0.5162173399765593,Mn_bearing_schist,4.877716673437371,0.1793067206581122,297.92200539392525,15.135511618719658,879.4641684796986,0.2668769833296347,False,5,0.9483333333333334,High,High
21.620132597801536,79.0701438850379,0.2989261500983332,0.0433971785785608,0.2070848248877104,0.1906759467547915,0.1479111363455287,0.7793658357478758,0.0070864674473823,0.880458233367704,Mn_bearing_schist,22.670276672162963,19.1040307823624,471.8689480403455,18.09722202509201,1030.9410320715938,0.2913921296279207,False,5,0.0026666666666666666,High,Low
21.27738118298113,79.83738275411199,0.4108163955674278,0.3484779757956553,0.3359138451066895,0.552709570166698,0.5083470960136365,0.7258647108264727,0.0341299040711778,0.2355166185850888,Mn_bearing_schist,13.2025068867714,2.779917682729476,558.1749542001261,25.0,960.2200146592752,0.2985271110873723,False,5,0.004,High,Low
21.18812115972376,79.03010193987207,0.2176997988572324,0.1791796746253225,0.1342384190937435,0.4074356527661438,0.6469656840213087,0.9518838057611306,0.1474845308047084,0.2639935845405093,Gondwana_sediment,16.365078791604752,5.753349564064941,368.6434428001954,13.066004492155272,1058.9637908776135,0.2369752082201685,False,2,0.0023333333333333335,High,Low
21.463698404939983,80.07733764624938,0.9660214591302084,0.6470701662588739,0.0741726302849223,0.3900382776543051,0.516848456307926,0.7381462844673897,0.1875731578187567,0.1279614616018257,Mn_bearing_schist,23.180623106864523,2.586066041928836,424.1648140313037,14.984329518573444,1033.5824511969015,0.2624155184309085,True,5,0.028000000000000008,Low (Veg),Low
21.35335222802605,79.91682376565413,0.1306343815573597,0.46427236932434,0.9921717144484096,0.8097537174356638,0.8892268915849871,0.6932097779818085,0.7676191228265966,0.8194667514944217,Mn_bearing_schist,10.229468071922724,9.810863123134451,291.3540146907448,11.538025722695815,976.8062582108714,0.2359069331480812,False,5,0.2523333333333334,High,Low
21.58365611185087,80.42624485584187,0.3718367845664194,0.4953176469339088,0.6555939512448392,0.4075983338321812,0.9895632818291398,0.2617431721831024,0.2227658764169499,0.4117772905623573,Mn_bearing_schist,22.466706819563196,18.64332229884998,364.8853256147486,13.321737212728411,1013.0453425209216,0.3479064396536477,False,5,0.201,High,Low
21.077734636964983,78.91722862780591,0.0258389722200111,0.4276917880334611,0.5420965091983188,0.0264545054804241,0.1158346583413697,0.9247686864359016,0.9691416200498598,0.3478939408812438,Gondwana_sediment,13.26897823888679,2.0140143525097254,334.7159231081966,11.229265181417972,988.9663891623288,0.4119981168777303,False,2,0.05800000000000002,High,Low
21.974394807666165,78.89699302595713,0.2217794919335464,0.956019710486567,0.7654985004052995,0.0580633388910912,0.129954904076921,0.1795438707941669,0.6361120572029383,0.9813487170871562,Mn_bearing_schist,11.315405633226195,8.81793847176992,462.2102191886095,23.14741976448828,938.4652849366928,0.2374986064823941,False,5,0.9646666666666666,High,High
21.986210744479603,79.27971802697844,0.7804711383801549,0.2147351251215632,0.8400771596877241,0.8562440416916203,0.130324113560121,0.9048966114731264,0.6925175092535177,0.9268033664397854,Mn_bearing_schist,9.991117921642203,0.4474969154315689,593.8795806700443,23.84168725520663,1098.0082785457862,0.3176403717153639,True,5,0.5921999999999998,Low (Veg),Medium
21.698161714019744,79.24489966235103,0.2011752322888794,0.5166642598438743,0.8067147680447275,0.9606008100125212,0.6811770960705276,0.3126625433459103,0.2178165192852075,0.9719876821247614,Mn_bearing_schist,28.948344464771488,15.417964427722964,525.3213807942745,25.0,957.6926246758002,0.252636325271966,False,5,0.9746666666666665,High,High
21.53609636634412,79.2198639584224,0.0800634025289656,0.7360173683653359,0.0165394492898766,0.6884093364557076,0.3726760954958379,0.1301635938776687,0.8927063140950847,0.1422989967586928,Mn_bearing_schist,23.159202321269365,12.8245228710885,276.86583397047406,9.546608817639267,991.314985374852,0.3084557576528527,False,5,0.028333333333333342,High,Low
21.309527616286328,80.34063278688576,0.4744531798445233,0.5568444131345626,0.1868078981904984,0.3643682941000802,0.733314661265906,0.8266830272711707,0.6678145728199314,0.8912518131481663,Mn_bearing_schist,0.6058782232058813,13.993973274143004,431.07143732270674,14.544216755180116,858.4874900342494,0.227125814539267,False,5,0.9590000000000001,High,High
21.813795019706948,79.22422853974416,0.0099692347345184,0.9290208857168012,0.654905302117831,0.9386003157947276,0.4054714728869787,0.0024954536008291,0.8644056243418639,0.3287095993874515,Mn_bearing_schist,28.72246459554605,9.446727217914654,226.56468597936063,12.022774686996677,1027.4044603844814,0.3223603319527037,False,5,0.9463333333333334,High,High
21.68473117255388,79.26231453441866,0.0847661544263331,0.3779683556412841,0.3757593478039629,0.6628030863757358,0.6276067213320636,0.8320883176808307,0.956481097231227,0.0126567702118625,Mn_bearing_schist,23.2631888918002,18.152660591128114,298.7661947370542,10.99527818285676,938.9418402854538,0.3149338829217155,False,5,0.0033333333333333327,High,Low
21.16261693934489,80.09097704611054,0.8076258695629751,0.463675805773178,0.982482651061107,0.8443335491993377,0.7698580056788935,0.2623118420459759,0.1256409771095964,0.3912983359830687,Mn_bearing_schist,4.475241433627667,8.19114901745219,268.8870704241561,11.481359530737478,952.3151340842096,0.224503293330725,True,5,0.6678,Low (Veg),Medium
21.910927184493843,79.56455773216592,0.7714733448596064,0.0885223152147284,0.665404792638254,0.7658523040370093,0.5482159106549206,0.8847212727556213,0.0965872302689456,0.5091963531380597,Mn_bearing_schist,2.2901437623395138,10.28170149574154,334.2182150557852,11.214491990631952,916.0439139115558,0.2883888899497152,True,5,0.6358333333333333,Low (Veg),Medium
21.82253724292317,80.1204079468238,0.915138820404896,0.6089991110519285,0.9565489087292064,0.3791393157725924,0.5395035904500061,0.6914791822415791,0.8034078265896357,0.1082204235674053,Mn_bearing_schist,9.2458228097836,13.905784445412587,471.5255876176854,19.570673200210138,987.6003552111652,0.2065773054023972,True,5,0.6859999999999999,Low (Veg),Medium
21.949799913291923,78.91112246785946,0.8545154359107495,0.288211968448106,0.2014464816457938,0.4787022008507855,0.0882343252856344,0.6661833328505901,0.8661260590941703,0.5376776168742563,Mn_bearing_schist,18.72544588038185,10.4112128219092,399.7573267667306,13.913303142232923,799.3527384963006,0.2269791233268675,True,5,0.0011666666666666668,Low (Veg),Low
21.72571950838836,79.62887102924475,0.6831755632398181,0.1603090395155688,0.8639570281150231,0.1861321543680995,0.4107817429094348,0.3653195631648434,0.5837614208779857,0.8194635841767315,Mn_bearing_schist,18.496400674484025,3.786712958326559,573.163703931687,23.73400620173169,1068.235701291326,0.3042866891133593,False,5,0.026000000000000013,High,Low
21.61341519593579,78.85714312031158,0.0523328573006628,0.5445312929045081,0.3213523058152253,0.292014100440734,0.5457771532249376,0.0594029738907709,0.3660005477505206,0.377650950839194,Laterite,8.275503754476613,6.341412360898239,285.0995359394035,10.93128225183152,996.1335225320772,0.2873832042338685,False,4,0.9473333333333332,High,High
21.41824303629062,78.9065104458741,0.7828486179866575,0.5323102633799106,0.9895648082378068,0.7781256612865217,0.4619808256664099,0.8300730982055773,0.6526296360752237,0.3526448065343022,Laterite,13.370249359722534,1.8458893627761053,345.6836585015761,14.864021231671208,953.2714398797792,0.270378409144373,True,4,0.6624333333333333,Low (Veg),Medium
